Area,Year,Geo Type Name,Annual vehicle miles traveled,Annual vehicle miles traveled (cars),Annual vehicle miles traveled (trucks),Asthma emergency department visits due to PM2.5,Asthma emergency departments visits due to Ozone,Asthma hospitalizations due to Ozone,Boiler Emissions- Total NOx Emissions,Boiler Emissions- Total PM2.5 Emissions,Boiler Emissions- Total SO2 Emissions,Cardiac and respiratory deaths due to Ozone,Cardiovascular hospitalizations due to PM2.5 (age 40+),Deaths due to PM2.5,Fine particles (PM 2.5),Nitrogen dioxide (NO2),Outdoor Air Toxics - Benzene,Outdoor Air Toxics - Formaldehyde,Ozone (O3),Respiratory hospitalizations due to PM2.5 (age 20+)
South Beach and Willowbrook,2005,CD,25.6,24.2,1.2,,,,,,,,,,,,,,,
South Beach and Willowbrook,2009,CD,,,,,,,,,,,,,10.766666666666666,16.933333333333334,,,27.0,
South Beach and Willowbrook,2010,CD,27.4,25.6,1.4,,,,,,,,,,9.766666666666667,15.5,,,32.85,
South Beach and Willowbrook,2011,CD,,,,,,,,,,,,,10.799999999999999,17.133333333333333,1.0,1.7,34.1,
South Beach and Willowbrook,2012,CD,,,,,,,,,,,,,8.866666666666667,14.299999999999999,,,33.7,
South Beach and Willowbrook,2013,CD,,,,,,,,,,,,,9.1,14.266666666666667,,,31.3,
South Beach and Willowbrook,2014,CD,,,,,,,,,,,,,9.433333333333334,14.9,,,31.6,
South Beach and Willowbrook,2015,CD,,,,,,,,,,,,,8.366666666666667,14.0,,,32.5,
South Beach and Willowbrook,2016,CD,,,,,,,,,,,,,7.433333333333334,13.5,,,35.1,
South Beach and Willowbrook,2017,CD,,,,,,,,,,,,,7.433333333333334,13.6,,,28.7,
South Beach and Willowbrook,2018,CD,,,,,,,,,,,,,7.333333333333333,13.233333333333334,,,30.0,
South Beach and Willowbrook,2019,CD,26.9,24.6,1.8,,,,,,,,,,6.6000000000000005,12.5,,,29.5,
South Beach and Willowbrook,2020,CD,,,,,,,,,,,,,6.366666666666667,12.4,,,28.3,
South Beach and Willowbrook,2021,CD,,,,,,,,,,,,,6.866666666666667,13.299999999999999,,,29.4,
South Beach and Willowbrook,2022,CD,,,,,,,,,,,,,5.733333333333333,12.233333333333334,,,35.2,
South Bronx,2009,UHF34,,,,,,,,,,,,,12.566666666666668,28.133333333333336,,,23.9,
South Bronx,2010,UHF34,,,,,,,,,,,,,11.733333333333334,24.76666666666667,,,29.6,
South Bronx,2011,UHF34,,,,,,,,,,,,,12.700000000000001,25.8,,,32.2,
South Bronx,2012,UHF34,,,,,,,,,,,,,10.733333333333334,22.7,,,34.0,
South Bronx,2013,UHF34,,,,,,,,,,,,,10.866666666666667,22.7,,,30.7,
South Bronx,2014,UHF34,,,,,,,,,,,,,10.733333333333334,22.433333333333334,,,30.6,
South Bronx,2015,UHF34,,,,,,,,,,,,,10.166666666666666,21.5,,,30.6,
South Bronx,2016,UHF34,,,,,,,,,,,,,8.633333333333333,20.366666666666664,,,32.8,
South Bronx,2017,UHF34,,,,,,,,,,,,,9.033333333333333,21.766666666666666,,,28.5,
South Bronx,2018,UHF34,,,,,,,,,,,,,8.5,20.766666666666666,,,30.2,
South Bronx,2019,UHF34,,,,,,,,,,,,,7.8999999999999995,19.066666666666666,,,29.2,
South Bronx,2020,UHF34,,,,,,,,,,,,,7.0,19.46666666666667,,,30.7,
South Bronx,2021,UHF34,,,,,,,,,,,,,7.466666666666668,18.033333333333335,,,29.2,
South Bronx,2022,UHF34,,,,,,,,,,,,,6.866666666666667,17.900000000000002,,,32.1,
South Crown Heights and Lefferts Gardens,2005,CD,77.0,74.3,2.3,,,,,,,,,,,,,,,
South Crown Heights and Lefferts Gardens,2009,CD,,,,,,,,,,,,,11.633333333333333,27.633333333333336,,,24.2,
South Crown Heights and Lefferts Gardens,2010,CD,57.2,55.0,1.0,,,,,,,,,,10.700000000000001,25.03333333333333,,,29.45,
South Crown Heights and Lefferts Gardens,2011,CD,,,,,,,,,,,,,11.466666666666667,25.96666666666667,1.4,2.1,31.4,
South Crown Heights and Lefferts Gardens,2012,CD,,,,,,,,,,,,,9.633333333333333,22.400000000000002,,,32.1,
South Crown Heights and Lefferts Gardens,2013,CD,,,,,,,,,,,,,9.700000000000001,22.566666666666666,,,29.6,
South Crown Heights and Lefferts Gardens,2014,CD,,,,,,,,,,,,,9.866666666666667,22.5,,,30.3,
South Crown Heights and Lefferts Gardens,2015,CD,,,,,,,,,,,,,8.966666666666667,21.03333333333333,,,31.2,
South Crown Heights and Lefferts Gardens,2016,CD,,,,,,,,,,,,,8.166666666666666,20.066666666666666,,,33.0,
South Crown Heights and Lefferts Gardens,2017,CD,,,,,,,,,,,,,8.033333333333333,20.333333333333332,,,29.4,
South Crown Heights and Lefferts Gardens,2018,CD,,,,,,,,,,,,,7.966666666666666,19.5,,,30.3,
South Crown Heights and Lefferts Gardens,2019,CD,61.5,57.9,2.0,,,,,,,,,,7.066666666666666,18.099999999999998,,,30.6,
South Crown Heights and Lefferts Gardens,2020,CD,,,,,,,,,,,,,6.866666666666667,18.53333333333333,,,29.3,
South Crown Heights and Lefferts Gardens,2021,CD,,,,,,,,,,,,,7.2,17.233333333333334,,,30.6,
South Crown Heights and Lefferts Gardens,2022,CD,,,,,,,,,,,,,6.266666666666667,15.766666666666666,,,34.4,
South Ozone Park and Howard Beach,2005,CD,55.6,52.4,3.1,,,,,,,,,,,,,,,
South Ozone Park and Howard Beach,2009,CD,,,,,,,,,,,,,10.799999999999999,22.833333333333332,,,27.2,
South Ozone Park and Howard Beach,2010,CD,80.5,78.2,1.6,,,,,,,,,,9.9,21.2,,,31.65,
South Ozone Park and Howard Beach,2011,CD,,,,,,,,,,,,,10.533333333333333,22.333333333333332,1.3,1.9,34.2,
South Ozone Park and Howard Beach,2012,CD,,,,,,,,,,,,,8.666666666666666,19.266666666666666,,,34.8,
South Ozone Park and Howard Beach,2013,CD,,,,,,,,,,,,,9.1,19.633333333333336,,,32.3,
South Ozone Park and Howard Beach,2014,CD,,,,,,,,,,,,,8.933333333333332,19.466666666666665,,,33.1,
South Ozone Park and Howard Beach,2015,CD,,,,,,,,,,,,,8.333333333333334,18.366666666666667,,,33.1,
South Ozone Park and Howard Beach,2016,CD,,,,,,,,,,,,,7.2,17.266666666666666,,,34.9,
South Ozone Park and Howard Beach,2017,CD,,,,,,,,,,,,,7.566666666666666,18.233333333333334,,,31.7,
South Ozone Park and Howard Beach,2018,CD,,,,,,,,,,,,,7.266666666666667,17.0,,,32.4,
South Ozone Park and Howard Beach,2019,CD,76.8,73.8,2.0,,,,,,,,,,6.733333333333333,15.1,,,33.9,
South Ozone Park and Howard Beach,2020,CD,,,,,,,,,,,,,6.533333333333334,15.566666666666668,,,29.8,
South Ozone Park and Howard Beach,2021,CD,,,,,,,,,,,,,6.8,14.966666666666669,,,32.4,
South Ozone Park and Howard Beach,2022,CD,,,,,,,,,,,,,5.8999999999999995,13.866666666666665,,,35.5,
Southeast Queens,2005,UHF42,54.7,53.0,1.4,,,,,,,,,,,,1.8,2.4,,
Southeast Queens,2007,UHF42,,,,51.099999999999994,51.300000000000004,12.25,,,,4.3,19.2,43.0,,,,,,13.0
Southeast Queens,2009,UHF34,,,,,,,,,,,,,10.266666666666666,20.633333333333333,,,27.6,
Southeast Queens,2009,UHF42,,,,,,,,,,,,,10.266666666666666,20.633333333333333,,,27.6,
Southeast Queens,2010,UHF34,,,,,,,,,,,,,9.533333333333333,19.566666666666666,,,31.5,
Southeast Queens,2010,UHF42,70.5,68.1,1.6,,,,,,,,,,9.533333333333333,19.566666666666666,,,31.5,
Southeast Queens,2011,UHF34,,,,,,,,,,,,,10.466666666666667,20.099999999999998,,,33.6,
Southeast Queens,2011,UHF42,,,,48.95,62.85,15.6,,,,4.3,14.5,34.4,10.466666666666667,20.099999999999998,1.1,1.8,33.6,10.0
Southeast Queens,2012,UHF34,,,,,,,,,,,,,8.633333333333333,17.366666666666667,,,34.8,
Southeast Queens,2012,UHF42,,,,,,,,,,,,,8.633333333333333,17.366666666666667,,,34.8,
Southeast Queens,2013,UHF34,,,,,,,,,,,,,9.0,17.3,,,31.8,
Southeast Queens,2013,UHF42,,,,,,,8.1,0.0,0.3,,,,9.0,17.3,,,31.8,
Southeast Queens,2014,UHF34,,,,,,,,,,,,,8.700000000000001,18.233333333333334,,,33.6,
Southeast Queens,2014,UHF42,,,,37.849999999999994,59.8,14.299999999999999,,,,4.3,11.2,27.4,8.700000000000001,18.233333333333334,0.8,1.4,33.6,6.9
Southeast Queens,2015,UHF34,,,,,,,,,,,,,8.299999999999999,17.3,,,32.5,
Southeast Queens,2015,UHF42,,,,,,,8.1,0.0,0.3,,,,8.299999999999999,17.3,,,32.5,
Southeast Queens,2016,UHF34,,,,,,,,,,,,,6.833333333333333,16.46666666666667,,,34.3,
Southeast Queens,2016,UHF42,,,,,,,,,,,,,6.833333333333333,16.466666666666665,,,34.3,
Southeast Queens,2017,UHF34,,,,,,,,,,,,,7.633333333333334,17.666666666666668,,,31.7,
Southeast Queens,2017,UHF42,,,,28.7,44.5,9.55,,,,4.1,17.3,26.3,7.633333333333334,17.666666666666668,,,31.7,8.2
Southeast Queens,2018,UHF34,,,,,,,,,,,,,7.333333333333333,16.666666666666668,,,31.8,
Southeast Queens,2018,UHF42,,,,,,,,,,,,,7.333333333333333,16.666666666666668,,,31.8,
Southeast Queens,2019,UHF34,,,,,,,,,,,,,6.633333333333333,15.166666666666666,,,33.4,
Southeast Queens,2019,UHF42,67.1,64.3,1.9,23.0,37.0,7.0,,,,4.0,6.0,22.0,6.633333333333333,15.166666666666666,,,33.4,3.0
Southeast Queens,2020,UHF34,,,,,,,,,,,,,6.533333333333334,13.833333333333334,,,30.0,
Southeast Queens,2020,UHF42,,,,,,,,,,,,,6.533333333333334,13.833333333333334,,,30.0,
Southeast Queens,2021,UHF34,,,,,,,,,,,,,6.8,14.666666666666666,,,31.5,
Southeast Queens,2021,UHF42,,,,,,,,,,,,,6.8,14.666666666666666,,,31.5,
Southeast Queens,2022,UHF34,,,,,,,,,,,,,5.966666666666666,14.166666666666666,,,34.7,
Southeast Queens,2022,UHF42,,,,,,,,,,,,,5.966666666666666,14.166666666666666,,,34.7,
Southern SI,2009,UHF34,,,,,,,,,,,,,10.700000000000001,16.066666666666666,,,27.1,
Southern SI,2010,UHF34,,,,,,,,,,,,,9.766666666666667,14.266666666666666,,,33.05,
Southern SI,2011,UHF34,,,,,,,,,,,,,10.700000000000001,15.6,,,34.9,
Southern SI,2012,UHF34,,,,,,,,,,,,,8.933333333333334,13.333333333333334,,,34.3,
Southern SI,2013,UHF34,,,,,,,,,,,,,9.0,13.200000000000001,,,31.9,
Southern SI,2014,UHF34,,,,,,,,,,,,,9.333333333333334,14.233333333333334,,,31.7,
Southern SI,2015,UHF34,,,,,,,,,,,,,8.166666666666666,13.166666666666666,,,33.2,
Southern SI,2016,UHF34,,,,,,,,,,,,,7.3,12.6,,,35.6,
Southern SI,2017,UHF34,,,,,,,,,,,,,7.3,13.066666666666668,,,28.6,
Southern SI,2018,UHF34,,,,,,,,,,,,,7.2,12.466666666666669,,,30.0,
Southern SI,2019,UHF34,,,,,,,,,,,,,6.566666666666666,11.633333333333333,,,29.6,
Southern SI,2020,UHF34,,,,,,,,,,,,,6.133333333333333,11.666666666666666,,,28.9,
Southern SI,2021,UHF34,,,,,,,,,,,,,6.766666666666667,12.200000000000001,,,29.8,
Southern SI,2022,UHF34,,,,,,,,,,,,,5.566666666666666,11.1,,,35.6,
Southwest Queens,2005,UHF42,49.6,46.0,3.4,,,,,,,,,,,,1.8,2.4,,
Southwest Queens,2007,UHF42,,,,56.0,45.25,9.1,,,,3.9,25.6,49.0,,,,,,13.4
Southwest Queens,2009,UHF34,,,,,,,,,,,,,11.0,23.566666666666666,,,26.5,
Southwest Queens,2009,UHF42,,,,,,,,,,,,,11.0,23.566666666666666,,,26.5,
Southwest Queens,2010,UHF34,,,,,,,,,,,,,10.066666666666666,21.866666666666664,,,31.2,
Southwest Queens,2010,UHF42,65.8,63.1,2.0,,,,,,,,,,10.066666666666666,21.833333333333332,,,31.2,
Southwest Queens,2011,UHF34,,,,,,,,,,,,,10.700000000000001,23.066666666666666,,,33.6,
Southwest Queens,2011,UHF42,,,,54.9,62.0,11.350000000000001,,,,4.0,19.9,37.1,10.700000000000001,23.066666666666666,1.4,1.9,33.6,10.5
Southwest Queens,2012,UHF34,,,,,,,,,,,,,8.9,20.0,,,34.2,
Southwest Queens,2012,UHF42,,,,,,,,,,,,,8.9,20.0,,,34.2,
Southwest Queens,2013,UHF34,,,,,,,,,,,,,9.233333333333333,20.266666666666666,,,31.7,
Southwest Queens,2013,UHF42,,,,,,,14.5,0.1,0.8,,,,9.233333333333333,20.266666666666666,,,31.7,
Southwest Queens,2014,UHF34,,,,,,,,,,,,,9.166666666666666,20.066666666666666,,,32.5,
Southwest Queens,2014,UHF42,,,,42.3,58.8,11.100000000000001,,,,4.1,13.3,29.3,9.166666666666666,20.066666666666666,0.8,1.3,32.5,8.3
Southwest Queens,2015,UHF34,,,,,,,,,,,,,8.5,18.866666666666664,,,32.6,
Southwest Queens,2015,UHF42,,,,,,,14.3,0.1,0.5,,,,8.5,18.866666666666667,,,32.6,
Southwest Queens,2016,UHF34,,,,,,,,,,,,,7.366666666666667,17.833333333333332,,,34.3,
Southwest Queens,2016,UHF42,,,,,,,,,,,,,7.366666666666667,17.833333333333332,,,34.3,
Southwest Queens,2017,UHF34,,,,,,,,,,,,,7.666666666666667,18.733333333333334,,,31.2,
Southwest Queens,2017,UHF42,,,,30.8,44.75,7.050000000000001,,,,3.8,18.5,27.6,7.666666666666667,18.733333333333334,,,31.2,9.0
Southwest Queens,2018,UHF34,,,,,,,,,,,,,7.3999999999999995,17.666666666666668,,,31.9,
Southwest Queens,2018,UHF42,,,,,,,,,,,,,7.3999999999999995,17.666666666666668,,,31.9,
Southwest Queens,2019,UHF34,,,,,,,,,,,,,6.866666666666667,15.733333333333333,,,33.3,
Southwest Queens,2019,UHF42,57.8,54.2,2.4,27.0,39.5,6.5,,,,4.0,10.0,26.0,6.866666666666667,15.733333333333333,,,33.3,5.0
Southwest Queens,2020,UHF34,,,,,,,,,,,,,6.666666666666667,16.066666666666666,,,29.7,
Southwest Queens,2020,UHF42,,,,,,,,,,,,,6.666666666666667,16.066666666666666,,,29.7,
Southwest Queens,2021,UHF34,,,,,,,,,,,,,6.8999999999999995,15.4,,,31.9,
Southwest Queens,2021,UHF42,,,,,,,,,,,,,6.8999999999999995,15.4,,,31.9,
Southwest Queens,2022,UHF34,,,,,,,,,,,,,6.066666666666666,14.466666666666667,,,35.2,
Southwest Queens,2022,UHF42,,,,,,,,,,,,,6.066666666666666,14.466666666666667,,,35.2,
St. George and Stapleton,2005,CD,25.5,24.1,1.1,,,,,,,,,,,,,,,
St. George and Stapleton,2009,CD,,,,,,,,,,,,,10.9,21.3,,,24.9,
St. George and Stapleton,2010,CD,27.2,25.4,1.3,,,,,,,,,,9.9,19.5,,,31.0,
St. George and Stapleton,2011,CD,,,,,,,,,,,,,10.933333333333332,21.3,1.2,1.8,31.5,
St. George and Stapleton,2012,CD,,,,,,,,,,,,,8.933333333333334,18.033333333333335,,,31.5,
St. George and Stapleton,2013,CD,,,,,,,,,,,,,9.166666666666666,18.2,,,29.2,
St. George and Stapleton,2014,CD,,,,,,,,,,,,,9.6,17.96666666666667,,,30.3,
St. George and Stapleton,2015,CD,,,,,,,,,,,,,8.6,17.3,,,30.4,
St. George and Stapleton,2016,CD,,,,,,,,,,,,,7.666666666666667,16.966666666666665,,,33.4,
St. George and Stapleton,2017,CD,,,,,,,,,,,,,7.533333333333334,16.7,,,27.5,
St. George and Stapleton,2018,CD,,,,,,,,,,,,,7.433333333333334,16.466666666666665,,,28.8,
St. George and Stapleton,2019,CD,31.9,29.1,2.0,,,,,,,,,,6.8,16.033333333333335,,,27.8,
St. George and Stapleton,2020,CD,,,,,,,,,,,,,6.633333333333333,14.866666666666665,,,27.4,
St. George and Stapleton,2021,CD,,,,,,,,,,,,,7.066666666666667,15.733333333333334,,,28.6,
St. George and Stapleton,2022,CD,,,,,,,,,,,,,5.966666666666666,13.833333333333334,,,34.2,
Stapleton - St. George,2005,UHF42,29.3,27.6,1.5,,,,,,,,,,,,1.3,2.3,,
Stapleton - St. George,2007,UHF42,,,,62.0,56.5,9.6,,,,8.7,25.9,80.3,,,,,,20.2
Stapleton - St. George,2009,UHF42,,,,,,,,,,,,,10.5,18.866666666666664,,,26.5,
Stapleton - St. George,2010,UHF42,31.0,29.0,1.5,,,,,,,,,,9.6,17.633333333333333,,,31.849999999999998,
Stapleton - St. George,2011,UHF42,,,,59.5,79.9,12.75,,,,8.4,16.9,54.3,10.666666666666666,19.133333333333333,1.1,1.7,33.2,17.3
Stapleton - St. George,2012,UHF42,,,,,,,,,,,,,8.666666666666666,15.733333333333334,,,33.1,
Stapleton - St. George,2013,UHF42,,,,,,,4.7,0.0,0.4,,,,8.933333333333334,15.866666666666667,,,30.6,
Stapleton - St. George,2014,UHF42,,,,52.849999999999994,77.05,12.95,,,,7.9,12.7,49.6,9.266666666666667,16.366666666666667,0.7,1.3,31.1,16.2
Stapleton - St. George,2015,UHF42,,,,,,,4.6,0.0,0.2,,,,8.299999999999999,15.666666666666666,,,31.8,
Stapleton - St. George,2016,UHF42,,,,,,,,,,,,,7.333333333333333,15.066666666666665,,,34.2,
Stapleton - St. George,2017,UHF42,,,,40.75,66.25,10.35,,,,8.4,19.1,50.0,7.366666666666666,14.933333333333332,,,28.8,17.6
Stapleton - St. George,2018,UHF42,,,,,,,,,,,,,7.233333333333333,14.566666666666668,,,29.9,
Stapleton - St. George,2019,UHF42,33.3,30.4,2.2,39.5,59.0,9.5,,,,8.0,12.0,47.0,6.566666666666667,14.166666666666666,,,29.1,12.0
Stapleton - St. George,2020,UHF42,,,,,,,,,,,,,6.5,13.700000000000001,,,28.3,
Stapleton - St. George,2021,UHF42,,,,,,,,,,,,,6.933333333333334,14.666666666666666,,,29.1,
Stapleton - St. George,2022,UHF42,,,,,,,,,,,,,5.866666666666667,13.466666666666667,,,34.8,
Staten Island,2005,Borough,20.8,19.6,1.0,,,,,,,,,,,,1.6,2.3,,
Staten Island,2007,Borough,,,,42.45,39.15,8.2,,,,7.8,25.2,70.7,,,,,,17.5
Staten Island,2009,Borough,,,,,,,,,,,,,10.700000000000001,17.2,,,26.7,
Staten Island,2010,Borough,22.6,21.2,1.1,,,,,,,,,,9.766666666666667,15.5,,,32.6,
Staten Island,2011,Borough,,,,39.3,52.900000000000006,9.65,,,,7.8,16.3,51.7,10.733333333333334,16.96666666666667,1.2,1.8,34.2,14.2
Staten Island,2012,Borough,,,,,,,,,,,,,8.9,14.333333333333334,,,33.8,
Staten Island,2013,Borough,,,,,,,2.7,0.0,0.1,,,,9.0,14.300000000000002,,,31.3,
Staten Island,2014,Borough,,,,35.8,50.2,9.100000000000001,,,,7.5,12.4,47.8,9.366666666666667,15.1,0.6,1.3,31.4,13.6
Staten Island,2015,Borough,,,,,,,2.7,0.0,0.1,,,,8.266666666666667,14.133333333333333,,,32.6,
Staten Island,2016,Borough,,,,,,,,,,,,,7.366666666666667,13.6,,,35.1,
Staten Island,2017,Borough,,,,26.950000000000003,42.95,7.449999999999999,,,,7.5,17.0,46.9,7.333333333333333,13.866666666666665,,,28.5,15.0
Staten Island,2018,Borough,,,,,,,,,,,,,7.233333333333333,13.333333333333334,,,29.8,
Staten Island,2019,Borough,22.9,21.0,1.4,24.5,35.5,6.0,,,,7.0,11.0,43.0,6.6000000000000005,12.633333333333333,,,29.3,10.0
Staten Island,2020,Borough,,,,,,,,,,,,,6.266666666666667,12.433333333333332,,,28.6,
Staten Island,2021,Borough,,,,,,,,,,,,,6.866666666666667,13.066666666666668,,,29.5,
Staten Island,2022,Borough,,,,,,,,,,,,,5.7,11.799999999999999,,,35.3,
Stuyvesant Town and Turtle Bay,2005,CD,176.7,163.5,9.9,,,,,,,,,,,,,,,
Stuyvesant Town and Turtle Bay,2009,CD,,,,,,,,,,,,,14.933333333333332,40.43333333333333,,,17.8,
Stuyvesant Town and Turtle Bay,2010,CD,178.6,164.7,4.3,,,,,,,,,,13.6,36.233333333333334,,,23.0,
Stuyvesant Town and Turtle Bay,2011,CD,,,,,,,,,,,,,14.233333333333334,37.06666666666667,2.5,2.7,24.0,
Stuyvesant Town and Turtle Bay,2012,CD,,,,,,,,,,,,,12.566666666666668,34.0,,,25.5,
Stuyvesant Town and Turtle Bay,2013,CD,,,,,,,,,,,,,13.200000000000001,33.199999999999996,,,23.1,
Stuyvesant Town and Turtle Bay,2014,CD,,,,,,,,,,,,,13.233333333333334,32.733333333333334,,,24.1,
Stuyvesant Town and Turtle Bay,2015,CD,,,,,,,,,,,,,11.666666666666666,29.099999999999998,,,25.8,
Stuyvesant Town and Turtle Bay,2016,CD,,,,,,,,,,,,,10.466666666666667,28.133333333333336,,,28.2,
Stuyvesant Town and Turtle Bay,2017,CD,,,,,,,,,,,,,10.266666666666667,29.166666666666668,,,23.1,
Stuyvesant Town and Turtle Bay,2018,CD,,,,,,,,,,,,,10.333333333333334,27.266666666666666,,,24.9,
Stuyvesant Town and Turtle Bay,2019,CD,191.2,176.5,7.6,,,,,,,,,,10.200000000000001,25.3,,,24.6,
Stuyvesant Town and Turtle Bay,2020,CD,,,,,,,,,,,,,8.766666666666667,24.400000000000002,,,28.1,
Stuyvesant Town and Turtle Bay,2021,CD,,,,,,,,,,,,,8.566666666666668,22.2,,,27.2,
Stuyvesant Town and Turtle Bay,2022,CD,,,,,,,,,,,,,7.833333333333333,21.333333333333332,,,29.7,
Sunset Park,2005,CD,69.8,65.8,3.7,,,,,,,,,,,,,,,
Sunset Park,2005,UHF42,59.9,56.3,3.4,,,,,,,,,,,,3.2,3.2,,
Sunset Park,2007,UHF42,,,,47.1,39.1,7.6000000000000005,,,,3.8,24.3,49.2,,,,,,17.2
Sunset Park,2009,CD,,,,,,,,,,,,,12.1,26.166666666666668,,,24.5,
Sunset Park,2009,UHF34,,,,,,,,,,,,,12.0,25.933333333333334,,,24.6,
Sunset Park,2009,UHF42,,,,,,,,,,,,,12.0,25.933333333333334,,,24.6,
Sunset Park,2010,CD,90.1,83.1,4.9,,,,,,,,,,11.166666666666666,23.766666666666666,,,30.1,
Sunset Park,2010,UHF34,,,,,,,,,,,,,11.1,23.599999999999998,,,30.200000000000003,
Sunset Park,2010,UHF42,73.4,66.9,4.7,,,,,,,,,,11.1,23.599999999999998,,,30.200000000000003,
Sunset Park,2011,CD,,,,,,,,,,,,,12.200000000000001,24.7,1.5,2.1,31.4,
Sunset Park,2011,UHF34,,,,,,,,,,,,,12.1,24.566666666666666,,,31.5,
Sunset Park,2011,UHF42,,,,43.15,49.3,8.65,,,,4.1,17.1,38.7,12.1,24.566666666666666,1.3,2.0,31.5,12.5
Sunset Park,2012,CD,,,,,,,,,,,,,10.266666666666666,20.933333333333334,,,32.2,
Sunset Park,2012,UHF34,,,,,,,,,,,,,10.200000000000001,20.76666666666667,,,32.3,
Sunset Park,2012,UHF42,,,,,,,,,,,,,10.200000000000001,20.76666666666667,,,32.3,
Sunset Park,2013,CD,,,,,,,,,,,,,10.233333333333333,21.233333333333334,,,29.6,
Sunset Park,2013,UHF34,,,,,,,,,,,,,10.166666666666666,21.066666666666666,,,29.7,
Sunset Park,2013,UHF42,,,,,,,13.4,0.0,0.1,,,,10.166666666666666,21.066666666666666,,,29.7,
Sunset Park,2014,CD,,,,,,,,,,,,,10.633333333333333,21.133333333333336,,,30.6,
Sunset Park,2014,UHF34,,,,,,,,,,,,,10.566666666666666,21.03333333333333,,,30.6,
Sunset Park,2014,UHF42,,,,36.75,41.5,8.4,,,,3.1,11.7,30.9,10.566666666666666,21.03333333333333,0.9,1.5,30.6,9.4
Sunset Park,2015,CD,,,,,,,,,,,,,9.799999999999999,20.133333333333336,,,31.2,
Sunset Park,2015,UHF34,,,,,,,,,,,,,9.700000000000001,20.03333333333333,,,31.3,
Sunset Park,2015,UHF42,,,,,,,13.9,0.1,0.5,,,,9.700000000000001,20.03333333333333,,,31.3,
Sunset Park,2016,CD,,,,,,,,,,,,,9.0,19.433333333333334,,,33.2,
Sunset Park,2016,UHF34,,,,,,,,,,,,,8.866666666666667,19.366666666666667,,,33.3,
Sunset Park,2016,UHF42,,,,,,,,,,,,,8.866666666666667,19.366666666666667,,,33.3,
Sunset Park,2017,CD,,,,,,,,,,,,,8.833333333333334,19.2,,,29.2,
Sunset Park,2017,UHF34,,,,,,,,,,,,,8.733333333333334,19.099999999999998,,,29.3,
Sunset Park,2017,UHF42,,,,26.5,37.15,4.6,,,,3.1,12.4,28.0,8.733333333333334,19.099999999999998,,,29.3,7.4
Sunset Park,2018,CD,,,,,,,,,,,,,8.633333333333335,20.066666666666666,,,29.4,
Sunset Park,2018,UHF34,,,,,,,,,,,,,8.6,19.966666666666665,,,29.5,
Sunset Park,2018,UHF42,,,,,,,,,,,,,8.6,19.966666666666665,,,29.5,
Sunset Park,2019,CD,120.7,112.5,5.6,,,,,,,,,,8.1,19.366666666666664,,,28.8,
Sunset Park,2019,UHF34,,,,,,,,,,,,,8.066666666666666,19.333333333333332,,,28.8,
Sunset Park,2019,UHF42,101.6,93.9,5.4,25.5,34.5,4.5,,,,3.0,8.0,27.0,8.066666666666666,19.333333333333332,,,28.8,6.0
Sunset Park,2020,CD,,,,,,,,,,,,,7.333333333333333,18.466666666666665,,,28.9,
Sunset Park,2020,UHF34,,,,,,,,,,,,,7.333333333333333,18.333333333333332,,,28.9,
Sunset Park,2020,UHF42,,,,,,,,,,,,,7.333333333333333,18.333333333333332,,,28.9,
Sunset Park,2021,CD,,,,,,,,,,,,,7.766666666666667,18.400000000000002,,,28.9,
Sunset Park,2021,UHF34,,,,,,,,,,,,,7.766666666666667,18.366666666666664,,,29.0,
Sunset Park,2021,UHF42,,,,,,,,,,,,,7.766666666666667,18.366666666666664,,,29.0,
Sunset Park,2022,CD,,,,,,,,,,,,,6.733333333333333,17.73333333333333,,,33.5,
Sunset Park,2022,UHF34,,,,,,,,,,,,,6.733333333333333,17.633333333333336,,,33.7,
Sunset Park,2022,UHF42,,,,,,,,,,,,,6.733333333333333,17.633333333333336,,,33.7,
Throgs Neck and Co-op City,2005,CD,43.8,38.5,4.9,,,,,,,,,,,,,,,
Throgs Neck and Co-op City,2009,CD,,,,,,,,,,,,,11.299999999999999,21.599999999999998,,,27.8,
Throgs Neck and Co-op City,2010,CD,73.6,66.5,5.9,,,,,,,,,,10.366666666666667,19.766666666666666,,,32.25,
Throgs Neck and Co-op City,2011,CD,,,,,,,,,,,,,11.666666666666666,21.0,1.3,2.0,34.9,
Throgs Neck and Co-op City,2012,CD,,,,,,,,,,,,,9.5,18.566666666666666,,,36.0,
Throgs Neck and Co-op City,2013,CD,,,,,,,,,,,,,9.766666666666667,17.333333333333332,,,32.6,
Throgs Neck and Co-op City,2014,CD,,,,,,,,,,,,,9.833333333333334,19.3,,,32.5,
Throgs Neck and Co-op City,2015,CD,,,,,,,,,,,,,9.533333333333333,18.866666666666667,,,31.7,
Throgs Neck and Co-op City,2016,CD,,,,,,,,,,,,,7.866666666666667,17.466666666666665,,,34.0,
Throgs Neck and Co-op City,2017,CD,,,,,,,,,,,,,8.299999999999999,19.0,,,30.2,
Throgs Neck and Co-op City,2018,CD,,,,,,,,,,,,,7.733333333333334,16.533333333333335,,,32.0,
Throgs Neck and Co-op City,2019,CD,73.9,64.9,7.5,,,,,,,,,,7.233333333333333,15.4,,,31.5,
Throgs Neck and Co-op City,2020,CD,,,,,,,,,,,,,6.833333333333333,16.133333333333333,,,32.4,
